"ITEM","CUSTOMER_NUMBER","WEEK","UNITS_SOLD"
1270158,19172,1,10
1270158,19172,5,54
1270158,17068,4,20
1270158,21771,4,50
1270158,9674,4,60
1270158,9674,5,95
1270158,1401,5,70
1270158,20916,1,30
1270158,20916,2,20
1270158,11840,3,20
1270158,11840,5,70
1270158,19622,1,30
1270158,16287,4,20
1270158,26189,4,60
1270158,18656,4,40
1270158,18656,5,10
1270158,29443,1,10
1270158,2919,4,10
1270158,9674,1,20
1270158,9674,3,70
1270158,16995,2,30
1270158,5651,3,30
1270158,1390,2,20
1270158,1390,4,20
1270158,3460,2,20
1270158,25089,2,110
1270158,17056,3,100
1270158,7994,2,30
1270158,1523,1,30
1270158,1523,2,50
1270158,25014,1,50
1270158,25014,4,30
1270158,25014,5,68
1270158,13786,2,10
1270158,20851,4,40
1270158,4976,3,70
1270158,8382,2,50
1270158,19531,2,30
1270158,19531,3,50
1270158,25378,4,20
1270158,16154,1,80
1270158,29545,4,40
1270158,5671,3,70
1270158,18052,2,10
1270158,15771,3,50
1270158,13153,4,30
1270158,1060,2,30
1270158,1060,5,52
1270158,1738,2,20
1270158,11019,2,10
1270158,6660,4,80
1270158,27674,1,50
1270158,13917,2,20
1270158,8794,4,20
1270158,15841,3,140
1270158,28605,4,30
1270158,1062,1,20
1270158,1062,4,40
1270158,10211,3,60
1270158,4263,2,20
1270158,1201,4,40
1270158,28833,3,10
1270158,10491,2,50
1270158,5329,3,40
1270158,9149,1,110
1270158,29456,1,40
1270158,29456,5,28
1270158,21271,1,10
1270158,17801,1,30
1270158,17801,5,88
1270158,15660,1,40
1270158,3431,2,30
1270158,25994,2,20
1270158,22495,1,51
1270158,27710,1,57
1270158,24142,1,32
1270158,12372,3,10
1270158,2902,3,40
1270158,17898,2,40
1270158,1876,4,50
1270158,23792,5,57
1270158,22599,4,90
1270158,12544,2,20
1270158,24854,2,30
1270158,609,2,20
1270158,8692,1,90
1270158,22921,2,10
1270158,22921,4,10
1270158,17772,1,10
1270158,17772,2,10
1270158,28004,3,90
1270158,18059,2,30
1270158,23947,3,70
1270158,1011,3,30
1270158,5224,3,30
1270158,29096,1,60
1270158,29096,4,90
1270317,6003,2,40
1270317,22867,2,40
1270317,7195,1,38
1270317,13179,3,40
1270317,27050,4,40
1270317,22352,1,80
1270317,20642,3,40
1270317,12131,1,95
1270317,2839,1,74
1270317,25197,4,40
1270317,20464,5,40
1270317,27344,4,40
1270317,25549,4,40
1270317,9738,2,40
1270317,10184,2,40
1270317,27970,3,40
1270317,15941,2,40
1270317,19166,4,40
1270317,13815,4,40
1270317,28696,5,40
1270317,24093,5,40
1270317,13315,1,8
1270317,13315,2,40
1270317,18690,3,40
1270317,11630,3,40
1270317,22895,5,40
1270317,24092,3,40
1270317,26010,4,40
1270317,1636,1,11
1270317,26084,4,40
1270317,14378,1,42
1270317,15802,1,98
1270317,14611,2,40
1270317,19512,1,51
1270317,5188,2,40
1270317,22165,5,40
1270317,10503,4,40
1270317,358,3,40
1270317,25082,3,40
1270317,21130,2,40
1270317,2093,2,40
1270317,8113,1,40
1270317,28912,3,40
1270317,13916,1,40
1270317,13916,3,40
1270317,28312,3,40
1270317,15456,4,40
1270317,1937,4,40
1270317,21586,3,40
1270317,22642,4,40
1270317,12599,3,40
1270317,9385,3,40
1270317,14840,3,80
1270317,25614,1,40
1270317,20760,1,83
1270317,7060,5,40
1270317,5534,2,40
1270317,22459,1,40
1270317,28567,3,40
1270317,8222,2,40
1270317,25672,4,40
1270317,14715,3,40
1270317,15599,3,40
1270317,26304,1,40
1270317,20139,4,40
1270317,18482,3,40
1270317,18886,3,40
1270317,19826,4,40
1270317,1989,1,40
1270317,15911,4,40
1270317,16828,2,40
1270317,16804,3,40
1270317,8346,1,40
1270317,20874,3,40
1270317,27456,4,40
1270317,8790,3,40
1270317,7160,2,40
1270317,7013,3,40
1270317,14457,1,56
1270317,22418,3,40
1270317,15625,3,40
1270317,23962,5,40
1270317,19172,4,40
1270317,21771,1,51
1270317,5802,3,40
1270317,5802,4,40
1270317,11840,3,40
1270317,19622,1,40
1270317,24507,3,40
1270317,17701,3,40
1270317,5651,1,40
1270317,17226,4,40
1270317,24892,1,40
1270317,15958,5,40
1270317,19531,1,58
1270317,15771,3,40
1270317,15639,1,46
1270317,15639,2,40
1270317,11019,5,40
1270317,6660,4,40
1270317,13917,3,40
1270317,6147,3,40
1270317,7064,3,40
1270317,11230,3,40
1270317,19805,2,40
1270317,28867,3,40
1270317,12544,3,40
1270317,17828,3,40
1270317,8692,1,90
1270317,23947,3,40
1270317,11979,1,40
1271607,6003,3,40
1271607,13239,1,40
1271607,8072,3,40
1271607,23128,3,40
1271607,7195,4,40
1271607,19735,1,40
1271607,27050,3,40
1271607,2957,5,40
1271607,6312,1,75
1271607,6312,3,40
1271607,18146,1,40
1271607,28353,1,25
1271607,19880,5,40
1271607,7564,1,32
1271607,8609,4,40
1271607,22300,1,40
1271607,22300,3,40
1271607,17211,1,40
1271607,28235,1,40
1271607,28235,4,40
1271607,10065,3,40
1271607,21002,2,40
1271607,2839,3,80
1271607,27654,1,40
1271607,27654,3,80
1271607,12103,4,40
1271607,6027,2,40
1271607,15173,3,40
1271607,19922,3,40
1271607,19922,4,40
1271607,10498,1,4
1271607,25549,1,89
1271607,18871,4,40
1271607,4909,1,40
1271607,22179,4,80
1271607,18489,3,40
1271607,21789,4,40
1271607,28696,1,4
1271607,11577,4,40
1271607,18924,4,40
1271607,18924,5,40
1271607,22808,3,80
1271607,10072,3,40
1271607,12219,5,40
1271607,29664,2,40
1271607,12081,2,40
1271607,8723,1,40
1271607,8723,2,40
1271607,6882,2,40
1271607,6882,4,40
1271607,28888,1,40
1271607,22895,4,40
1271607,24092,5,40
1271607,14715,5,40
1271607,14611,4,40
1271607,20573,1,100
1271607,22570,4,40
1271607,29673,3,40
1271607,21127,1,40
1271607,14669,5,40
1271607,24609,2,40
1271607,22165,3,40
1271607,16510,5,40
1271607,539,3,40
1271607,3076,1,40
1271607,25082,4,40
1271607,21130,5,40
1271607,16502,3,40
1271607,5143,5,40
1271607,9363,2,40
1271607,9363,4,40
1271607,8113,3,40
1271607,24341,1,40
1271607,6535,3,40
1271607,6535,4,40
1271607,13281,3,40
1271607,28312,3,40
1271607,14084,1,40
1271607,1937,3,40
1271607,19894,1,40
1271607,14217,4,40
1271607,3278,1,40
1271607,14685,1,28
1271607,28535,2,40
1271607,19561,2,40
1271607,19561,4,40
1271607,12940,1,40
1271607,12314,2,40
1271607,15820,1,40
1271607,15820,4,40
1271607,13347,3,80
1271607,18777,4,40
1271607,9687,1,40
1271607,16779,3,40
1271607,6793,3,80
1271607,27816,2,40
1271607,2065,2,40
1271607,5731,1,24
1271607,22459,3,40
1271607,9976,3,80
1271607,19564,3,40
1271607,27542,3,40
1271607,7317,3,80
1271607,5834,3,40
1271607,10679,5,40
1271607,29714,1,40
1271607,29714,3,40
1271607,17681,4,40
1271607,17740,3,40
1271607,1492,3,40
1271607,15599,3,40
1271607,10737,4,40
1271607,26553,4,40
1271607,3147,1,40
1271607,4348,1,40
1271607,20139,2,40
1271607,20139,4,40
1271607,5864,1,48
1271607,14246,3,40
1271607,3270,4,40
1271607,1311,5,40
1271607,23661,1,40
1271607,8071,2,40
1271607,1352,1,34
1271607,12613,2,40
1271607,1,1,40
1271607,12418,4,40
1271607,23155,4,40
1271607,24436,1,40
1271607,24436,2,40
1271607,24436,5,40
1271607,1493,1,59
1271607,11470,4,40
1271607,10642,3,40
1271607,10642,5,40
1271607,16629,3,40
1271607,16629,4,40
1271607,23691,1,40
1271607,23691,4,40
1271607,23707,1,57
1271607,8346,1,40
1271607,10319,2,40
1271607,7970,3,80
1271607,7013,5,40
1271607,18736,2,40
1271607,4341,3,40
1271607,20501,4,40
1271607,21286,3,40
1271607,7284,5,40
1271607,19622,4,40
1271607,16287,4,40
1271607,29443,1,40
1271607,29443,2,40
1271607,9674,3,40
1271607,16995,4,40
1271607,21733,3,40
1271607,510,3,40
1271607,3460,3,40
1271607,25014,4,40
1271607,7712,3,40
1271607,13786,2,40
1271607,20851,1,85
1271607,15958,1,80
1271607,28558,5,40
1271607,25378,3,120
1271607,4129,3,40
1271607,8781,5,40
1271607,5671,3,80
1271607,18052,2,40
1271607,18052,4,80
1271607,15771,1,40
1271607,15639,1,28
1271607,15841,5,40
1271607,28605,1,40
1271607,1062,3,80
1271607,20273,3,40
1271607,7064,2,40
1271607,28833,3,40
1271607,9149,3,40
1271607,29456,4,40
1271607,22083,1,40
1271607,7125,2,40
1271607,15660,3,40
1271607,12372,1,23
1271607,22599,2,40
1271607,13600,5,40
1271607,24412,2,40
1271607,17772,4,40
1271607,21313,3,40
1271607,18059,2,40
1271607,11979,4,40
1272289,1690,4,27
1272289,10575,4,44
1272289,8072,2,72
1272289,17925,3,19
1272289,13179,3,63
1272289,12420,3,25
1272289,18146,1,90
1272289,18146,2,51
1272289,28353,4,65
1272289,8609,4,61
1272289,10065,1,51
1272289,6027,1,4
1272289,28777,5,10
1272289,26466,3,19
1272289,26466,4,20
1272289,17023,2,77
1272289,7100,4,72
1272289,20464,4,19
1272289,13393,4,93
1272289,25549,1,58
1272289,25549,5,10
1272289,18489,1,9
1272289,18489,3,46
1272289,18489,4,68
1272289,17262,5,10
1272289,7335,1,43
1272289,27101,2,63
1272289,3052,1,98
1272289,22808,4,7
1272289,26899,2,34
1272289,17305,1,32
1272289,18690,5,10
1272289,8723,4,57
1272289,20085,3,62
1272289,28888,3,42
1272289,24657,1,42
1272289,14611,1,54
1272289,8262,1,82
1272289,22165,4,38
1272289,16510,1,52
1272289,16510,3,94
1272289,10179,4,83
1272289,838,3,76
1272289,838,4,66
1272289,13538,2,81
1272289,13916,3,54
1272289,24300,1,40
1272289,24341,3,14
1272289,28312,5,10
1272289,15456,3,90
1272289,21586,3,80
1272289,14217,3,23
1272289,7085,4,59
1272289,18244,5,10
1272289,12599,4,59
1272289,14685,1,15
1272289,14685,2,2
1272289,19561,4,94
1272289,11191,2,39
1272289,21918,5,10
1272289,14992,4,47
1272289,9687,4,10
1272289,9359,4,25
1272289,9359,5,10
1272289,5397,4,24
1272289,15687,4,14
1272289,5731,1,31
1272289,5534,1,43
1272289,5534,2,81
1272289,27542,5,6
1272289,4358,3,13
1272289,7317,4,13
1272289,18763,5,10
1272289,15959,2,3
1272289,15959,5,10
1272289,8649,1,43
1272289,5834,4,67
1272289,5834,5,42
1272289,10679,3,54
1272289,10679,5,20
1272289,17740,1,85
1272289,17898,5,10
1272289,476,4,91
1272289,26553,2,15
1272289,26553,3,60
1272289,26553,4,13
1272289,5864,1,11
1272289,23595,1,41
1272289,18482,1,40
1272289,18482,4,53
1272289,6242,1,21
1272289,1311,2,93
1272289,23661,3,70
1272289,19826,3,63
1272289,28049,3,15
1272289,20434,3,81
1272289,7786,3,20
1272289,7786,4,55
1272289,11470,2,20
1272289,11470,4,55
1272289,10642,4,27
1272289,16629,3,35
1272289,23691,4,100
1272289,23691,5,44
1272289,11702,1,100
1272289,23707,5,10
1272289,15113,5,57
1272289,7970,1,44
1272289,20874,2,99
1272289,20874,4,12
1272289,7013,5,10
1272289,23704,1,94
1272289,486,4,16
1272289,15625,3,28
1272289,23962,4,91
1272289,1736,1,50
1272289,21771,3,98
1272289,21771,4,85
1272289,21771,5,10
1272289,21286,5,3
1272289,9674,1,64
1272289,17084,4,31
1272289,16287,1,30
1272289,3822,5,10
1272289,25089,2,16
1272289,17056,3,76
1272289,7994,5,10
1272289,25014,3,4
1272289,25014,4,53
1272289,15958,5,10
1272289,23486,1,70
1272289,4129,3,58
1272289,4129,5,10
1272289,9629,1,12
1272289,5671,4,66
1272289,3481,4,5
1272289,17529,1,95
1272289,13968,1,44
1272289,13968,3,22
1272289,20273,4,69
1272289,17493,1,26
1272289,10491,4,40
1272289,4091,3,61
1272289,21425,3,50
1272289,19805,1,95
1272289,21271,3,43
1272289,28081,1,49
1272289,23792,1,85
1272289,8692,5,10
1272289,21313,2,76
1272289,21313,4,43
1272985,8072,2,12
1272985,3095,1,12
1272985,25418,5,12
1272985,4784,2,12
1272985,2268,1,12
1272985,28777,3,12
1272985,4712,1,12
1272985,13565,3,36
1272985,13815,1,12
1272985,24093,5,12
1272985,1916,1,57
1272985,8723,1,42
1272985,6882,1,12
1272985,13732,2,12
1272985,20085,2,12
1272985,11070,2,12
1272985,16440,3,12
1272985,26696,1,50
1272985,8676,1,12
1272985,12465,1,12
1272985,15802,3,12
1272985,20573,3,12
1272985,8262,2,12
1272985,19512,1,23
1272985,23379,3,12
1272985,28912,2,12
1272985,24341,1,40
1272985,13281,3,12
1272985,15521,1,12
1272985,7716,2,12
1272985,19564,1,16
1272985,21396,2,12
1272985,5834,1,65
1272985,25833,2,12
1272985,26553,2,12
1272985,29286,4,48
1272985,19544,2,12
1272985,27394,1,12
1272985,12263,2,12
1272985,15911,4,12
1272985,12613,2,12
1272985,1050,2,12
1272985,10138,3,12
1272985,11840,3,12
1272985,16287,2,12
1272985,26189,1,12
1272985,20288,1,21
1272985,18656,1,12
1272985,1180,2,12
1272985,9674,1,24
1272985,3460,2,12
1272985,23486,1,74
1272985,21758,2,12
1272985,28558,2,12
1272985,4129,5,12
1272985,503,1,21
1272985,28605,4,12
1272985,1062,2,12
1272985,22083,2,12
1272985,17801,2,12
1272985,12372,1,59
1272985,17898,1,7
1272985,10049,5,12
1272985,17772,4,12
1272985,13358,1,12
1274223,22352,4,12
1274223,28353,4,12
1274223,17558,3,12
1274223,8685,2,12
1274223,28062,3,12
1274223,4909,1,12
1274223,4909,4,12
1274223,17454,1,12
1274223,11230,5,12
1274223,24092,1,12
1274223,26696,1,96
1274223,15802,2,12
1274223,8262,2,12
1274223,22570,1,12
1274223,21127,4,12
1274223,10503,1,12
1274223,539,4,12
1274223,9201,2,74
1274223,10179,2,12
1274223,12381,1,12
1274223,23929,4,12
1274223,10495,2,12
1274223,14084,1,46
1274223,21586,1,24
1274223,12599,1,12
1274223,15521,2,12
1274223,27816,2,12
1274223,9976,1,20
1274223,8069,1,12
1274223,476,1,12
1274223,10496,1,28
1274223,15500,1,12
1274223,18886,3,12
1274223,28433,1,87
1274223,224,1,12
1274223,224,3,12
1274223,23707,1,21
1274223,27278,1,12
1274223,7970,1,50
1274223,26336,1,12
1274223,12977,1,12
1274223,12430,3,12
1274223,15625,1,12
1274223,23962,1,12
1274223,15370,2,12
1274223,1967,2,12
1274223,20916,5,12
1274223,18656,1,12
1274223,17056,2,12
1274223,6257,3,12
1274223,7712,3,12
1274223,22838,4,12
1274223,28558,2,12
1274223,4129,4,12
1274223,8781,3,24
1274223,29545,1,12
1274223,17529,3,12
1274223,15841,2,12
1274223,28605,1,12
1274223,15346,4,12
1274223,20273,1,12
1274223,4263,4,12
1274223,28833,1,12
1274223,10491,1,12
1274223,4091,2,12
1274223,19805,4,12
1274223,27573,1,12
1274223,12372,1,4
1274223,17828,4,12
1274223,22921,1,53
1274223,23947,1,55
1274223,1011,3,12
1274223,29096,3,12
1276237,19410,2,69
1276237,20928,3,48
1277691,13239,4,10
1277691,20818,2,10
1277691,8072,1,10
1277691,1568,2,10
1277691,3095,4,10
1277691,25418,4,10
1277691,19880,1,61
1277691,28504,3,10
1277691,8609,2,10
1277691,18333,1,70
1277691,28235,5,10
1277691,29866,3,10
1277691,27654,5,10
1277691,12103,4,10
1277691,6027,1,10
1277691,7100,3,10
1277691,7100,5,10
1277691,28062,3,10
1277691,12818,2,10
1277691,10498,1,10
1277691,25549,4,10
1277691,4861,3,10
1277691,9738,1,10
1277691,18456,5,10
1277691,4712,2,10
1277691,29551,2,10
1277691,11577,3,20
1277691,19143,2,10
1277691,19143,4,10
1277691,22527,2,10
1277691,22808,1,23
1277691,11230,3,10
1277691,11230,4,10
1277691,12081,1,76
1277691,19410,3,10
1277691,783,4,10
1277691,21127,2,10
1277691,14669,2,10
1277691,14669,3,10
1277691,10503,4,10
1277691,539,4,10
1277691,12381,4,10
1277691,22959,2,10
1277691,12401,1,10
1277691,28912,3,10
1277691,6535,3,10
1277691,13281,1,64
1277691,20925,4,10
1277691,28312,1,10
1277691,14084,3,10
1277691,19894,3,10
1277691,19894,5,10
1277691,13641,1,10
1277691,14007,2,10
1277691,3278,4,10
1277691,14685,4,10
1277691,24510,3,10
1277691,15820,4,10
1277691,26685,2,10
1277691,9359,1,35
1277691,5397,4,10
1277691,15687,2,10
1277691,15687,4,10
1277691,9976,2,10
1277691,7317,2,10
1277691,29714,4,10
1277691,6926,4,10
1277691,7106,2,10
1277691,27688,1,45
1277691,27688,3,10
1277691,27688,4,10
1277691,4987,4,10
1277691,4171,4,10
1277691,24519,2,10
1277691,24519,4,10
1277691,19696,4,10
1277691,5864,1,10
1277691,23595,2,10
1277691,29286,1,10
1277691,1078,2,10
1277691,1078,4,10
1277691,25119,4,10
1277691,27394,4,10
1277691,1352,2,10
1277691,1352,3,10
1277691,12613,1,10
1277691,1625,2,10
1277691,1034,3,10
1277691,12418,1,10
1277691,12418,2,10
1277691,28433,1,10
1277691,26569,1,10
1277691,10642,3,10
1277691,10642,4,10
1277691,23691,3,10
1277691,21710,3,10
1277691,23707,4,10
1277691,16804,2,10
1277691,20874,3,10
1277691,19743,2,10
1277691,5853,2,10
1277691,6009,1,10
1277691,6009,2,10
1277691,26239,4,10
1277691,14457,2,10
1277691,4341,1,10
1277691,20501,4,10
1277691,20916,1,12
1277691,11840,1,53
1277691,20288,3,10
1277691,1180,3,10
1277691,5651,4,10
1277691,1390,2,10
1277691,3460,2,10
1277691,17056,1,10
1277691,17056,3,10
1277691,1749,1,10
1277691,12793,4,10
1277691,1386,2,10
1277691,1523,5,10
1277691,7712,1,92
1277691,4976,4,10
1277691,21758,4,10
1277691,16154,4,10
1277691,29545,3,10
1277691,15771,3,10
1277691,13153,2,10
1277691,1060,1,60
1277691,13917,2,10
1277691,8794,4,10
1277691,503,1,32
1277691,15346,4,10
1277691,15346,5,10
1277691,29456,2,10
1277691,24966,4,10
1277691,18557,5,10
1277691,24142,3,10
1277691,22919,3,10
1277691,1876,1,10
1277691,24854,1,10
1277691,17472,4,10
1277691,28004,4,10
1277691,11979,1,43
1279888,14892,3,10
1279888,6003,2,30
1279888,20818,1,95
1279888,22302,1,19
1279888,22302,2,10
1279888,29228,1,82
1279888,6312,1,21
1279888,8110,2,10
1279888,24868,2,10
1279888,10065,1,4
1279888,4294,3,10
1279888,4712,2,10
1279888,3581,4,10
1279888,13484,5,10
1279888,12081,3,10
1279888,26696,3,10
1279888,10495,1,56
1279888,20925,1,59
1279888,23335,3,10
1279888,22310,1,38
1279888,6793,1,10
1279888,9976,1,83
1279888,22723,1,10
1279888,22723,3,10
1279888,8649,2,10
1279888,18301,4,10
1279888,22206,2,10
1279888,15599,4,10
1279888,4171,4,10
1279888,15500,2,10
1279888,6242,1,61
1279888,19544,3,10
1279888,28049,4,10
1279888,16828,1,30
1279888,1493,1,10
1279888,9481,1,27
1279888,14337,2,10
1279888,7970,1,81
1279888,12977,3,10
1279888,7013,1,53
1279888,11843,1,94
1279888,22133,1,7
1279888,19622,1,31
1279888,13266,1,67
1279888,3041,1,65
1279888,28201,4,10
1279888,25014,4,10
1279888,7712,1,68
1279888,4129,1,27
1279888,1738,1,22
1279888,15841,3,10
1279888,12372,3,10
1279888,22846,1,29
1279888,1011,1,14
1279888,13358,1,10
1282190,14892,4,10
1282190,1690,4,10
1282190,5928,1,39
1282190,19025,4,10
1282190,27050,4,10
1282190,2957,5,10
1282190,3095,2,10
1282190,20642,1,16
1282190,3812,2,10
1282190,3812,4,10
1282190,19880,1,96
1282190,8609,2,10
1282190,22300,3,10
1282190,24868,1,10
1282190,20378,4,10
1282190,10065,3,10
1282190,21002,1,10
1282190,29866,3,10
1282190,25197,4,10
1282190,8685,3,20
1282190,17023,2,10
1282190,20443,1,10
1282190,13393,4,10
1282190,28062,3,10
1282190,13899,2,10
1282190,4861,1,19
1282190,7567,1,10
1282190,27970,3,10
1282190,21839,1,10
1282190,27101,5,10
1282190,25178,3,10
1282190,26899,2,10
1282190,12219,3,10
1282190,29664,3,10
1282190,725,3,10
1282190,12081,1,73
1282190,20085,4,10
1282190,22895,3,10
1282190,26696,3,10
1282190,8676,3,10
1282190,783,3,10
1282190,26084,1,22
1282190,14378,1,18
1282190,14611,1,10
1282190,8262,1,80
1282190,8262,4,10
1282190,29673,4,10
1282190,24609,2,10
1282190,24609,4,10
1282190,8136,3,10
1282190,16510,1,10
1282190,23379,3,10
1282190,9201,1,47
1282190,24821,4,10
1282190,358,1,10
1282190,10179,4,10
1282190,17127,3,10
1282190,13538,1,10
1282190,21378,1,10
1282190,21378,2,10
1282190,24300,2,10
1282190,24341,5,10
1282190,23217,3,10
1282190,12351,1,10
1282190,12351,4,10
1282190,4899,2,10
1282190,19894,3,10
1282190,21586,3,10
1282190,4618,3,10
1282190,12527,1,10
1282190,20097,4,10
1282190,16740,3,10
1282190,2065,3,10
1282190,24845,4,10
1282190,21396,2,10
1282190,21396,3,10
1282190,8069,2,10
1282190,8069,3,10
1282190,5834,1,74
1282190,5834,4,10
1282190,17681,4,10
1282190,17898,5,10
1282190,27688,5,10
1282190,3147,2,10
1282190,26304,1,91
1282190,29157,1,10
1282190,18482,1,10
1282190,1311,4,10
1282190,19826,1,10
1282190,1493,4,10
1282190,11470,3,10
1282190,15113,3,10
1282190,8790,3,10
1282190,8790,4,10
1282190,7013,1,68
1282190,7013,2,10
1282190,8555,1,10
1282190,8555,4,10
1282190,23704,5,10
1282190,19903,4,10
1282190,543,4,10
1282190,15370,3,10
1282190,21771,3,10
1282190,21771,4,20
1282190,9674,2,10
1282190,17084,1,10
1282190,17084,4,10
1282190,17084,5,10
1282190,11840,3,10
1282190,19622,2,10
1282190,29443,1,54
1282190,29443,2,10
1282190,1749,4,10
1282190,17226,3,10
1282190,23486,1,53
1282190,21758,2,10
1282190,29732,1,10
1282190,29732,4,30
1282190,8781,5,10
1282190,18052,2,10
1282190,15771,4,10
1282190,13153,1,10
1282190,15639,1,10
1282190,1738,3,10
1282190,13968,5,10
1282190,6660,3,10
1282190,6660,5,10
1282190,3337,2,10
1282190,28605,3,10
1282190,7064,5,10
1282190,4263,5,10
